RaceDate,SeqOfDay,Distance,Class,Going,ActualPlace,Bingo,Win-Pay,Win-Gain,Place-Pay,Place-Gain,Q-Pay,Q-Gain,QPlace-Pay,QPlace-Gain,TRIO-Pay,TRIO-Gain
20171223,6,1000,2,GOOD,1-4-3-9-2-10-11-6-8-7-5-,2,10,0,30,40.1,30,0,30,35.5,100,401.0
20171223,7,1200,3,GOOD,14-5-2-11-1-7-8-3-6-12-4-13-9-10-,1,10,0,30,26.0,30,0,30,0,100,0
20171223,8,1650,3,GOOD,7-1-11-9-5-3-6-4-12-8-2-10-13-14-,1,10,0,30,15.0,30,0,30,0,100,0
20171223,9,2000,2,GOOD,2-8-14-12-9-10-7-4-3-1-5-6-13-11-,1,10,0,30,12.5,30,0,30,0,100,0
20171223,10,1400,3,GOOD,6-5-3-12-1-8-2-11-13-7-9-4-10-14-,1,10,0,30,17.0,30,0,30,0,100,0
20171227,1,1800,5,GOOD,1-11-9-5-3-4-6-12-10-8-7-2-,1,20,53.5,30,21.0,30,0,30,0,100,0
20171227,2,1200,5,GOOD,6-10-3-7-9-1-2-12-4-11-8-5-,1,20,0,30,22.0,30,0,30,0,100,0
20171227,3,1650,4,GOOD,3-1-4-2-5-7-9-10-12-8-6-11-,2,0,0,30,52.0,30,0,30,68.5,100,484.0
20171227,4,1000,4,GOOD,3-5-7-4-6-2-1-12-8-9-11-10-,1,0,0,30,22.5,30,0,30,0,100,0
20171227,5,1200,4,GOOD,12-6-3-1-11-10-2-9-7-4-8-5-,1,0,0,30,18.0,30,0,30,0,100,0
20171227,6,1000,3,GOOD,6-5-4-1-9-2-3-7-8-10-12-11-,0,10,0,30,0,30,0,30,0,100,0
20171227,7,1650,3,GOOD,1-4-12-11-6-3-8-2-10-9-5-7-,1,10,0,30,16.0,30,0,30,0,100,0
20171227,8,1650,2,GOOD,2-6-11-1-3-10-8-12-9-5-4-7-,1,10,65.5,30,25.5,30,0,30,0,100,0
20180101,1,1400,5,GOOD,13-9-1-12-3-4-14-7-11-10-2-5-6-8-,1,20,0,30,20.5,30,0,30,0,100,0
20180101,2,1600,5,GOOD,7-4-9-14-1-10-13-3-8-5-2-12-6-11-,0,0,0,30,0,30,0,30,0,100,0
20180101,3,1400,4,GOOD,8-3-2-12-1-10-13-9-11-4-14-6-5-7-,2,0,0,30,29.5,30,0,30,36.0,100,0
20180101,4,1200,4,GOOD,1-2-10-9-4-3-8-7-5-12-11-6-14-13-,2,0,0,30,29.5,30,66.0,30,29.0,100,0
20180101,5,1600,4,GOOD,4-1-13-2-9-14-6-5-3-8-11-7-10-12-,1,0,0,30,14.0,30,0,30,0,100,0
20180101,6,1200,4,GOOD,1-3-9-4-11-8-6-2-5-7-10-12-,2,0,0,30,43.0,30,0,30,45.0,100,0
20180101,7,1200,3,GOOD,2-12-1-6-7-5-8-11-3-4-10-9-,2,0,0,30,31.0,30,0,30,32.5,100,0
20180101,8,1400,3,GOOD,1-2-3-7-4-5-9-6-8-10-11-,3,10,0,30,56.5,30,42.5,30,126.5,100,91.0
20180101,9,1800,3,GOOD,5-9-1-4-10-6-8-13-14-2-3-7-11-12-,1,10,0,30,14.5,30,0,30,0,100,0
20180101,10,1400,3,GOOD,2-1-4-7-8-3-6-10-5-11-9-12-,2,0,0,30,29.0,30,40.5,30,21.0,100,111.0
20180101,11,1400,2,GOOD,7-12-4-1-14-9-3-5-13-6-2-10-8-11-,0,10,0,30,0,30,0,30,0,100,0
20180107,1,1000,4,GOOD TO YIELDING,3-8-10-9-2-7-4-5-11-14-6-1-13-12-,1,10,0,30,16.0,30,0,30,0,100,0
20180107,2,1800,5,WET SLOW,8-1-4-6-13-2-11-12-3-9-7-5-10-,1,10,0,30,16.0,30,0,30,0,100,0
20180107,3,1650,4,WET SLOW,12-13-2-5-3-1-7-4-10-9-14-8-11-6-,1,0,0,30,18.0,30,0,30,0,100,0
20180107,4,1600,3,GOOD TO YIELDING,1-11-2-6-3-7-10-4-9-12-8-5-,2,10,0,30,60.5,30,0,30,55.5,100,0
20180107,5,1400,4,GOOD TO YIELDING,2-3-8-1-4-5-10-6-11-7-13-9-14-12-,2,0,0,30,32.0,30,0,30,39.5,100,0
20180107,6,1800,4,GOOD,5-4-7-8-3-1-10-2-6-13-11-12-9-14-,0,20,0,30,0,30,0,30,0,100,0
20180107,7,1000,3,GOOD,2-8-1-6-7-3-5-4-,2,0,0,30,23.5,30,0,30,14.0,100,0
20180107,8,1200,3,GOOD,2-1-11-6-10-4-7-3-5-12-8-9-,2,10,151.0,30,43.5,30,117.5,30,48.0,100,0
20180107,9,1400,3,GOOD,1-2-11-8-9-6-3-10-5-12-4-7-13-,2,0,0,30,26.0,30,33.5,30,18.5,100,0
20180107,10,1600,2,GOOD,4-5-6-8-3-9-2-1-7-14-12-13-11-10-,0,20,0,30,0,30,0,30,0,100,0
20180110,1,1000,5,GOOD,3-9-6-8-4-5-1-2-7-10-12-11-,1,10,0,30,17.5,30,0,30,0,100,0
20180110,2,1200,4,GOOD,1-4-8-5-2-7-3-10-12-9-6-11-,1,0,0,30,13.5,30,0,30,0,100,0
20180110,3,1200,4,GOOD,1-5-2-10-4-6-3-9-12-8-11-7-,2,10,0,30,46.0,30,0,30,78.0,100,710.0
20180110,4,1650,4,GOOD,1-3-6-2-10-9-4-5-7-8-11-12-,2,10,0,30,34.0,30,0,30,40.5,100,0
20180110,5,1000,3,GOOD,3-11-2-6-4-7-5-1-10-12-9-8-,2,10,0,30,45.5,30,0,30,71.0,100,0
20180110,6,1800,3,GOOD,5-2-7-1-8-3-9-11-4-10-6-,1,0,0,30,15.5,30,0,30,0,100,0
20180110,7,1650,3,GOOD,7-5-1-12-8-4-3-10-11-6-9-2-,1,0,0,30,13.0,30,0,30,0,100,0
20180110,8,1200,2,GOOD,1-2-3-4-8-10-7-12-6-9-5-11-,3,10,66.0,30,50.5,30,95.5,30,109.0,100,79.0
20180113,1,1400,5,GOOD,13-3-8-4-7-6-2-5-11-1-14-10-9-12-,1,20,0,30,37.5,30,0,30,0,100,0
20180113,2,1400,4,GOOD,2-5-4-8-13-1-3-7-11-10-6-14-12-9-,1,10,87.0,30,24.0,30,0,30,0,100,1046.0
20180113,3,1000,3,GOOD,4-7-8-3-5-1-6-2-,0,0,0,30,0,30,0,30,0,100,0
20180113,4,2200,3,GOOD,1-3-9-10-5-4-8-2-7-6-,2,20,70.0,30,41.0,30,0,30,73.0,100,0
20180113,5,1200,4,GOOD,2-3-10-12-8-1-5-9-6-11-4-7-,2,0,0,30,37.5,30,0,30,66.5,100,0
20180113,6,1200,4,GOOD,9-2-12-1-11-3-5-7-8-10-6-4-,1,10,0,30,20.0,30,0,30,0,100,0
20180113,7,1650,2,GOOD,1-8-5-9-4-11-12-7-2-10-6-3-,1,10,0,30,15.0,30,0,30,0,100,0
20180113,8,1600,4,GOOD,5-8-4-2-10-12-14-6-3-7-1-13-9-11-,0,10,0,30,0,30,0,30,0,100,0
20180113,9,1200,3,GOOD,1-5-3-9-7-12-8-6-4-11-2-10-,2,10,0,30,39.1,30,0,30,33.0,100,299.0
20180113,10,1400,3,GOOD,5-2-3-1-14-4-7-12-10-6-13-9-11-8-,2,10,0,30,35.0,30,0,30,46.0,100,477.0
20180117,1,1000,4,GOOD,1-6-2-5-4-8-11-3-10-12-7-9-,2,10,0,30,34.5,30,0,30,35.5,100,0
20180117,2,1650,5,GOOD,2-3-8-1-9-6-12-5-4-11-7-10-,2,10,94.5,30,62.0,30,0,30,175.0,100,0
20180117,3,1200,4,GOOD,3-2-1-10-4-6-7-5-12-9-8-11-,3,0,0,30,49.0,30,0,30,106.0,100,102.0
20180117,4,1650,4,GOOD,1-2-4-8-9-6-5-10-7-3-11-12-,2,0,0,30,35.0,30,98.5,30,38.5,100,194.0
20180117,5,1800,4,GOOD,6-5-9-4-1-7-10-11-3-12-2-8-,0,10,0,30,0,30,0,30,0,100,0
20180117,6,1200,3,GOOD,11-6-4-3-10-5-1-8-7-2-9-,0,10,0,30,0,30,0,30,0,100,0
20180117,7,1650,3,GOOD,7-6-2-4-10-3-11-5-1-8-9-12-,1,10,0,30,22.0,30,0,30,0,100,0
20180117,8,1200,3,GOOD,3-6-12-4-7-8-5-10-1-9-2-11-,1,10,0,30,24.0,30,0,30,0,100,0
20180121,1,1000,4,GOOD,11-1-2-9-7-8-5-3-13-4-10-12-6-14-,2,10,0,30,33.0,30,0,30,43.5,100,0
20180121,2,2000,5,GOOD,8-11-9-4-12-14-2-5-10-6-3-13-1-7-,0,20,0,30,0,30,0,30,0,100,0
20180121,3,1400,3,GOOD,7-8-1-2-5-9-14-3-12-10-11-4-6-13-,1,10,0,30,14.0,30,0,30,0,100,0
20180121,4,1400,4,GOOD,5-3-7-11-4-1-9-8-10-12-6-14-13-2-,1,20,0,30,27.5,30,0,30,0,100,0
20180121,5,1400,4,GOOD,1-7-2-4-5-3-13-10-8-9-6-11-12-14-,2,10,0,30,40.5,30,0,30,54.0,100,0
20180121,6,1200,3,GOOD,2-6-13-5-1-3-7-8-4-9-10-14-12-11-,1,10,78.0,30,21.5,30,0,30,0,100,0
20180121,7,1200,2,GOOD,7-10-4-6-5-3-9-2-11-1-8-12-,0,0,0,30,0,30,0,30,0,100,0
20180121,8,1400,2,GOOD,1-6-2-9-4-5-3-7-8-10-,2,0,0,30,28.0,30,0,30,21.0,100,0
20180121,9,1600,3,GOOD,1-4-7-2-3-10-5-9-6-11-8-,1,0,0,30,11.5,30,0,30,0,100,0
20180121,10,1400,3,GOOD,1-2-3-8-7-6-4-5-9-10-13-12-11-,3,10,0,30,48.5,30,82.0,30,93.5,100,52.0
20180124,1,1200,5,GOOD,11-12-5-1-4-8-2-7-9-6-10-3-,0,10,0,30,0,30,0,30,0,100,0
20180124,2,1200,4,GOOD,4-8-12-9-5-7-6-3-11-2-1-10-,0,20,0,30,0,30,0,30,0,100,0
20180124,3,1200,4,GOOD,6-7-8-9-4-1-3-10-2-12-11-5-,0,10,0,30,0,30,0,30,0,100,0
20180124,4,1650,5,GOOD,1-6-9-2-8-7-5-14-13-12-11-10-4-3-,1,0,0,30,16.5,30,0,30,0,100,0
20180124,5,1650,4,GOOD,12-8-1-2-3-13-6-14-4-5-11-9-10-7-,1,10,0,30,15.0,30,0,30,0,100,0
20180124,6,1800,3,GOOD,1-5-12-8-4-3-9-6-11-2-10-7-,1,10,0,30,15.5,30,0,30,0,100,0
20180124,7,1200,3,GOOD,3-2-9-5-4-1-8-6-7-10-12-11-,2,10,0,30,38.5,30,0,30,50.5,100,0
20180124,8,1650,3,GOOD,8-2-6-4-10-5-7-13-9-11-3-12-1-14-,1,20,0,30,36.5,30,0,30,0,100,0
20180128,1,1400,5,GOOD,6-4-9-7-2-3-11-1-5-8-10-14-13-12-,0,20,0,30,0,30,0,30,0,100,0
20180128,2,2000,4,GOOD,10-3-12-9-1-6-2-13-5-11-14-8-7-4-,1,10,0,30,25.0,30,0,30,0,100,0
20180128,3,1200,4,GOOD,1-2-11-6-5-7-8-12-4-3-10-9-,2,0,0,30,29.0,30,68.0,30,27.5,100,0
20180128,4,1600,4,GOOD,12-14-1-9-10-6-4-3-5-11-13-2-7-8-,1,10,0,30,13.5,30,0,30,0,100,0
20180128,5,1200,3,GOOD,3-1-4-10-12-6-11-5-7-2-13-9-8-,2,10,0,30,32.0,30,0,30,27.0,100,245.0
20180128,6,1000,3,GOOD,11-2-1-8-4-9-13-5-10-3-12-7-14-6-,2,10,0,30,36.0,30,0,30,52.5,100,0
20180128,7,1200,1,GOOD,1-6-2-4-5-3-,1,20,61.5,30,16.5,30,0,30,0,100,0
20180128,8,1600,1,GOOD,3-12-7-11-5-9-13-2-6-1-10-4-8-,1,0,0,30,17.0,30,0,30,0,100,0
20180128,9,1800,2,GOOD,9-5-8-12-6-3-2-11-1-7-10-4-,0,20,0,30,0,30,0,30,0,100,0
20180128,10,1600,3,GOOD,2-3-4-1-8-6-9-11-5-10-7-,1,20,62.0,30,22.5,30,0,30,0,100,0
20180131,1,1000,4,GOOD,4-1-6-3-9-2-10-5-8-11-7-12-,1,10,0,30,18.0,30,0,30,0,100,0
20180131,2,1800,5,GOOD,4-7-8-6-5-1-9-3-2-10-,0,10,0,30,0,30,0,30,0,100,0
20180131,3,1650,4,GOOD,6-2-8-11-5-4-9-7-1-10-3-12-,1,10,0,30,55.5,30,0,30,0,100,0
20180131,4,1200,4,GOOD,9-5-3-2-7-8-4-1-11-10-6-12-,1,10,0,30,21.5,30,0,30,0,100,0
20180131,5,1650,2,GOOD,5-4-7-2-9-3-10-6-8-1-,0,10,0,30,0,30,0,30,0,100,0
20180131,6,1650,3,GOOD,11-2-4-5-10-1-6-8-3-7-9-12-,1,10,0,30,18.5,30,0,30,0,100,0
20180131,7,1200,2,GOOD,1-2-7-5-6-4-3-10-11-12-8-9-,2,0,0,30,28.5,30,78.0,30,31.5,100,0
20180131,8,1200,3,GOOD,1-8-7-11-6-3-5-9-12-10-4-2-,1,10,0,30,18.5,30,0,30,0,100,0
20180204,1,1200,5,GOOD,11-1-12-2-10-3-8-9-5-4-7-6-,1,10,0,30,13.0,30,0,30,0,100,0
20180204,2,1200,4,GOOD,3-10-1-8-2-4-5-11-6-7-9-,2,20,0,30,40.0,30,0,30,70.5,100,0
20180204,3,1800,3,GOOD,3-1-2-4-6-5-7-,3,10,0,30,40.5,30,0,30,74.0,100,53.0
20180204,4,1400,4,GOOD,2-11-1-7-3-13-6-4-8-5-12-10-14-9-,2,10,65.5,30,31.5,30,0,30,36.5,100,0
20180204,5,1800,3,GOOD,5-7-3-2-1-4-6-9-10-8-,1,10,0,30,15.5,30,0,30,0,100,0
20180204,6,1400,4,GOOD,6-1-12-3-7-4-8-2-5-10-11-9-13-14-,1,10,0,30,14.0,30,0,30,0,100,0
20180204,7,1400,2,GOOD,1-8-4-5-2-10-7-6-9-3-,1,10,0,30,11.0,30,0,30,0,100,0
20180204,8,1400,3,GOOD,1-2-5-3-8-4-10-6-12-14-7-11-9-13-,2,0,0,30,34.0,30,138.0,30,44.0,100,274.0
20180204,9,1200,3,GOOD,1-4-5-8-10-6-9-11-3-2-7-,1,10,0,30,11.0,30,0,30,0,100,320.0
20180204,10,1400,3,GOOD,6-5-2-9-13-1-4-3-7-11-8-12-10-14-,1,10,0,30,16.0,30,0,30,0,100,0
20180207,1,1650,5,GOOD,6-2-12-7-5-11-9-3-8-10-1-4-,1,0,0,30,14.0,30,0,30,0,100,0
20180207,2,2200,4,GOOD,3-7-6-11-10-8-5-12-1-4-2-9-,1,20,0,30,36.0,30,0,30,0,100,0
20180207,3,1800,2,GOOD,7-1-3-6-8-5-2-4-,2,0,0,30,33.0,30,0,30,34.5,100,0
20180207,4,1200,4,GOOD,1-2-4-6-3-5-7-9-10-8-11-12-,2,0,0,30,32.0,30,78.5,30,33.0,100,299.0
20180207,5,1200,4,GOOD,6-8-1-5-7-4-3-11-2-10-9-,1,0,0,30,14.5,30,0,30,0,100,0
20180207,6,1650,4,GOOD,1-10-7-4-3-2-9-8-6-5-11-12-,1,10,0,30,14.5,30,0,30,0,100,0
20180207,7,1200,3,GOOD,2-1-5-6-10-7-9-4-3-12-11-8-,2,10,61.0,30,33.5,30,122.5,30,47.0,100,862.0
20180207,8,1650,3,GOOD,5-1-6-10-3-9-11-4-7-2-8-12-,1,10,0,30,16.5,30,0,30,0,100,0
20180210,1,1000,4,GOOD,2-4-1-5-3-8-10-9-6-13-11-14-7-12-,2,0,0,30,30.5,30,0,30,49.0,100,222.0
20180210,2,1650,3,GOOD,6-8-3-1-2-4-7-10-5-9-11-,1,10,0,30,22.0,30,0,30,0,100,0
20180210,3,1600,3,GOOD,2-3-6-5-10-9-1-7-8-4-,2,10,55.5,30,42.0,30,0,30,53.0,100,0
20180210,4,1200,4,GOOD,12-1-8-10-6-7-5-9-4-11-2-3-,1,20,0,30,23.5,30,0,30,0,100,0
20180210,5,1400,4,GOOD,10-1-2-8-6-3-5-4-13-9-11-7-12-14-,2,0,0,30,31.0,30,0,30,33.5,100,0
20180210,6,1650,4,GOOD,2-3-4-1-8-7-6-10-12-14-11-5-9-13-,2,20,60.5,30,83.5,30,0,30,189.0,100,1173.0
20180210,7,1600,2,GOOD,1-2-5-3-6-4-7-8-,2,10,0,30,25.1,30,29.5,30,16.5,100,59.0
20180210,8,1400,3,GOOD,1-2-3-10-5-7-6-12-9-11-4-8-,3,0,0,30,48.5,30,45.0,30,111.5,100,70.0
20180210,9,1200,3,GOOD,5-2-1-3-11-4-6-7-8-12-9-10-,2,10,0,30,34.5,30,0,30,35.0,100,89.0
20180210,10,1200,2,GOOD,2-7-1-3-8-11-4-10-5-6-12-9-,2,10,100.5,30,46.0,30,0,30,84.0,100,0
20180214,1,1800,5,GOOD,3-1-2-11-5-6-10-9-12-8-4-7-,3,0,0,30,57.0,30,0,30,175.5,100,259.0
20180214,2,1200,5,GOOD,7-9-10-4-1-6-12-8-5-11-3-2-,0,0,0,30,0,30,0,30,0,100,0
20180214,3,1650,4,GOOD,1-9-2-7-5-3-6-8-4-10-11-12-,2,10,0,30,31.5,30,0,30,26.0,100,0
20180214,4,1200,4,GOOD,4-1-9-3-8-5-7-2-10-11-6-12-,1,10,0,30,15.5,30,0,30,0,100,0
20180214,5,1650,4,GOOD,3-1-2-4-8-11-7-5-9-6-12-10-,3,0,0,30,43.5,30,0,30,92.5,100,68.0
20180214,6,1000,3,GOOD,3-2-4-7-11-1-6-10-12-5-8-9-,2,20,0,30,44.0,30,0,30,86.0,100,1381.0
20180214,7,1200,3,GOOD,3-1-2-8-12-4-5-7-9-10-11-6-,3,10,0,30,54.0,30,0,30,162.0,100,254.0
20180214,8,1650,3,GOOD,2-8-1-4-5-12-6-3-9-7-10-11-,2,0,0,30,32.5,30,0,30,32.0,100,0
20180218,1,1400,5,GOOD,5-1-2-8-10-4-14-12-3-11-7-9-13-6-,2,10,0,30,53.5,30,0,30,76.0,100,913.0
20180218,2,1400,4,GOOD,4-12-1-2-6-8-3-10-5-11-13-9-7-14-,1,0,0,30,13.5,30,0,30,0,100,0
20180218,3,1800,4,GOOD,1-2-5-13-10-14-4-9-3-12-11-6-8-7-,2,10,0,30,43.5,30,169.0,30,61.0,100,462.0
20180218,4,1200,4,GOOD,5-9-3-7-4-6-12-2-1-11-10-8-13-,1,0,0,30,17.0,30,0,30,0,100,0
20180218,5,1200,4,GOOD,4-3-5-1-14-9-6-2-7-11-10-13-8-12-,1,10,0,30,16.0,30,0,30,0,100,604.0
20180218,6,1000,3,GOOD,10-14-9-2-3-5-11-7-12-6-4-1-8-13-,0,0,0,30,0,30,0,30,0,100,0
20180218,7,2000,2,GOOD,2-5-1-3-4-11-6-10-9-8-7-,2,20,84.0,30,76.0,30,0,30,198.0,100,723.0
20180218,8,1400,1,GOOD,3-7-1-5-8-2-4-6-,2,10,0,30,52.5,30,0,30,109.5,100,0
20180218,9,1800,0,GOOD,7-9-6-12-5-1-10-2-11-3-8-4-,0,20,0,30,0,30,0,30,0,100,0
20180218,10,1200,3,GOOD,1-2-4-11-8-5-14-7-13-3-6-9-10-12-,2,10,0,30,36.0,30,95.0,30,46.5,100,171.0
20180218,11,1400,3,GOOD,1-6-4-5-12-3-7-2-10-8-9-11-13-,1,10,0,30,13.5,30,0,30,0,100,0
20180221,1,1000,5,GOOD,3-5-8-7-2-9-12-6-1-11-10-4-,1,10,0,30,23.0,30,0,30,0,100,0
20180221,2,1650,1,GOOD,1-2-4-3-5-6-,2,10,80.5,30,44.5,30,72.0,30,0,100,120.0
20180221,3,1200,4,GOOD,2-1-5-9-4-6-8-12-3-10-7-11-,2,10,97.5,30,35.0,30,60.0,30,31.5,100,186.0
20180221,4,1000,4,GOOD,1-4-7-9-3-6-5-2-11-8-10-12-,1,10,0,30,22.5,30,0,30,0,100,0
20180221,5,1650,4,GOOD,3-2-4-5-1-6-10-9-8-7-12-11-,2,20,0,30,40.5,30,0,30,70.5,100,684.0
20180221,6,1200,1,GOOD,2-1-3-4-8-9-5-7-6-10-,3,10,0,30,51.5,30,86.5,30,127.5,100,148.0
20180221,7,1800,3,GOOD,9-6-8-5-12-7-10-2-1-3-4-11-,0,20,0,30,0,30,0,30,0,100,0
20180221,8,1200,3,GOOD,1-10-6-3-2-11-12-5-4-8-7-9-,1,10,0,30,12.0,30,0,30,0,100,0
20180221,9,1650,3,GOOD,5-7-8-4-11-3-6-2-10-1-9-,0,0,0,30,0,30,0,30,0,100,0
20180225,1,1200,4,GOOD,1-2-3-8-5-6-7-9-10-13-4-12-11-,3,0,0,30,57.0,30,65.0,30,144.0,100,147.0
20180225,2,1600,2,GOOD,5-3-4-1-2-6-7-,1,10,0,30,30.5,30,0,30,0,100,594.0
20180225,3,2000,5,GOOD,9-11-10-6-5-4-13-7-14-12-8-3-2-1-,0,20,0,30,0,30,0,30,0,100,0
20180225,4,1200,4,GOOD,1-2-6-3-4-13-9-11-10-8-12-7-5-,2,0,0,30,32.0,30,85.0,30,37.0,100,0
20180225,5,1200,3,GOOD,1-8-11-2-6-5-7-9-14-3-10-13-4-12-,1,10,0,30,10.5,30,0,30,0,100,0
20180225,6,1400,4,GOOD,9-3-5-2-1-10-4-7-8-11-6-14-13-12-,1,10,0,30,27.0,30,0,30,0,100,0
20180225,7,1600,4,GOOD,13-2-3-8-10-1-6-9-4-12-5-14-7-11-,2,10,0,30,91.0,30,0,30,325.5,100,0
20180225,8,2000,1,GOOD,4-3-1-5-7-8-2-9-6-,2,20,0,30,35.5,30,0,30,32.5,100,78.0
20180225,9,1400,1,GOOD,6-2-1-9-11-3-7-5-4-10-8-,2,0,0,30,30.0,30,0,30,23.0,100,0
20180225,10,1400,3,GOOD,1-6-4-3-9-8-11-2-5-10-14-7-13-12-,1,0,0,30,12.5,30,0,30,0,100,0
20180225,11,1600,3,GOOD,7-2-5-6-9-13-1-3-4-8-11-14-12-10-,1,0,0,30,15.5,30,0,30,0,100,0
20180228,1,1200,5,GOOD,7-5-10-2-1-8-12-3-6-11-9-4-,0,10,0,30,0,30,0,30,0,100,0
20180228,2,1200,4,GOOD,2-3-1-4-5-7-6-11-12-9-10-8-,3,0,0,30,60.5,30,0,30,168.5,100,191.0
20180228,3,1200,4,GOOD,2-1-9-5-8-3-6-4-11-10-7-12-,2,10,55.0,30,36.0,30,112.5,30,46.0,100,0
20180228,4,1800,4,GOOD,4-2-11-13-8-3-9-7-10-6-5-1-12-14-,1,20,0,30,26.5,30,0,30,0,100,0
20180228,5,1650,4,GOOD,13-6-2-4-3-7-5-1-12-11-10-8-9-14-,1,10,0,30,17.0,30,0,30,0,100,0
20180228,6,1650,3,GOOD,6-1-9-3-2-12-5-4-11-13-10-7-8-,1,10,0,30,15.5,30,0,30,0,100,0
20180228,7,1200,2,GOOD,11-4-7-6-8-2-10-9-3-12-5-1-,0,10,0,30,0,30,0,30,0,100,0
20180228,8,1200,3,GOOD,1-2-8-5-10-3-6-4-7-9-12-11-,2,0,0,30,25.5,30,34.0,30,17.5,100,0
20180303,1,1000,4,GOOD,10-1-3-9-8-11-2-7-4-5-14-6-12-13-,2,0,0,30,47.5,30,0,30,67.5,100,0
20180303,2,1600,5,GOOD,14-10-3-9-8-5-6-2-11-13-12-1-4-7-,1,10,0,30,31.5,30,0,30,0,100,0
20180303,3,1400,2,GOOD,1-3-4-2-5-6-7-,2,10,0,30,26.5,30,0,30,19.5,100,116.0
20180303,4,1200,4,GOOD,4-3-8-1-2-9-5-6-11-7-12-10-,1,0,0,30,14.5,30,0,30,0,100,0
20180303,5,1600,4,GOOD,5-2-4-7-10-1-3-9-12-6-11-13-8-,1,10,0,30,14.5,30,0,30,0,100,449.0
20180303,6,1400,4,GOOD,1-7-2-3-9-11-5-14-8-6-12-4-10-13-,2,10,0,30,39.5,30,0,30,34.5,100,0
20180303,7,1800,2,GOOD,1-4-5-6-7-9-2-8-3-,1,10,0,30,13.0,30,0,30,0,100,85.0
20180303,8,1800,3,GOOD,7-4-3-10-5-6-1-8-2-9-,1,0,0,30,19.0,30,0,30,0,100,0
20180303,9,1000,3,GOOD,2-1-10-11-9-7-3-8-5-4-14-6-12-13-,2,10,62.0,30,35.5,30,78.5,30,35.5,100,0
20180303,10,1400,3,GOOD,2-5-6-3-11-1-4-12-14-7-9-10-8-13-,1,10,0,30,14.5,30,0,30,0,100,0
20180307,1,1800,5,GOOD,1-12-3-6-4-10-9-7-5-2-11-8-,2,10,0,30,36.0,30,0,30,45.5,100,0
20180307,2,1200,2,GOOD,1-3-4-2-7-6-5-,2,0,0,30,23.1,30,0,30,15.0,100,109.0
20180307,3,2200,4,GOOD,2-10-8-9-12-11-5-6-1-7-4-3-,1,10,0,30,17.5,30,0,30,0,100,0
20180307,4,1200,4,GOOD,4-11-5-1-2-8-7-3-6-10-9-12-,0,10,0,30,0,30,0,30,0,100,0
20180307,5,1650,4,GOOD,1-2-5-4-9-3-10-11-6-7-12-8-,2,10,0,30,32.0,30,73.5,30,34.0,100,1040.0
20180307,6,1200,3,GOOD,4-1-7-2-6-12-3-10-11-8-5-9-,1,10,0,30,12.5,30,0,30,0,100,0
20180307,7,1200,3,GOOD,6-9-2-7-4-8-5-1-13-3-12-11-11-,1,20,0,30,21.0,30,0,30,0,100,0
20180307,8,1650,3,GOOD,1-6-12-9-5-4-7-2-10-11-3-8-,1,0,0,30,15.0,30,0,30,0,100,0
20180311,1,1400,5,GOOD,2-9-4-5-1-6-12-7-3-8-10-11-13-14-,1,0,0,30,16.0,30,0,30,0,100,0
20180311,2,1200,4,GOOD,2-1-3-4-5-6-8-12-10-9-7-11-,3,0,0,30,44.0,30,48.5,30,82.5,100,51.0
20180311,3,1650,2,GOOD,1-4-2-5-3-6-7-,2,0,0,30,24.6,30,0,30,18.5,100,43.0
20180311,4,1400,4,GOOD,3-1-4-11-10-2-9-12-6-14-7-5-8-13-,2,10,0,30,33.5,30,0,30,38.5,100,204.0
20180311,5,1650,4,GOOD,1-2-5-3-12-8-7-13-4-9-14-11-6-10-,2,10,0,30,39.0,30,113.0,30,48.5,100,211.0
20180311,6,1650,3,GOOD,2-12-5-1-10-4-3-7-11-8-9-6-,1,0,0,30,16.5,30,0,30,0,100,0
20180311,7,1200,1,GOOD,9-11-4-10-7-3-8-5-2-6-1-,0,10,0,30,0,30,0,30,0,100,0
20180311,8,1200,3,GOOD,1-3-4-8-2-7-5-12-6-9-11-10-,2,0,0,30,36.0,30,0,30,49.0,100,308.0
20180311,9,1400,3,GOOD,1-6-3-5-2-10-11-4-7-13-8-9-14-12-,2,0,0,30,36.0,30,0,30,44.5,100,0
20180311,10,1600,3,GOOD,2-12-6-1-3-5-7-13-8-9-10-4-11-14-,1,10,53.0,30,18.0,30,0,30,0,100,0
20180314,1,1200,5,GOOD,1-10-11-6-7-3-5-2-8-4-9-12-,1,20,55.5,30,20.5,30,0,30,0,100,0
20180314,2,1650,4,GOOD,8-1-11-2-10-3-7-6-4-12-9-5-,1,10,0,30,14.0,30,0,30,0,100,0
20180314,3,1000,4,GOOD,5-8-9-4-1-7-3-2-6-10-11-12-,0,10,0,30,0,30,0,30,0,100,0
20180314,4,1800,4,GOOD,7-1-12-2-11-9-8-10-3-6-4-5-,1,20,0,30,31.0,30,0,30,0,100,0
20180314,5,1200,4,GOOD,2-10-1-5-4-7-9-3-12-6-8-11-,2,10,62.5,30,41.0,30,0,30,87.5,100,0
20180314,6,1200,3,GOOD,1-3-2-7-6-4-9-10-5-8-,3,0,0,30,42.0,30,0,30,80.5,100,63.0
20180314,7,1000,3,GOOD,7-5-3-4-2-9-10-8-1-6-12-11-,1,10,0,30,23.0,30,0,30,0,100,0
